-3.0 	 0.0 	 1.362851928010314E-4 	 0.0 	 1.362851928010314E-4 	 0.0 	 1.362851928010314E-4 	 0.0 	 1.362851928010314E-4 	 
-2.976 	 0.0 	 1.303511228745271E-4 	 0.0 	 1.303511228745271E-4 	 0.0 	 1.303511228745271E-4 	 0.0 	 1.303511228745271E-4 	 
-2.952 	 0.0 	 1.376906582915084E-4 	 0.0 	 1.376906582915084E-4 	 0.0 	 1.376906582915084E-4 	 0.0 	 1.376906582915084E-4 	 
-2.928 	 0.0 	 1.5541440702609885E-4 	 0.0 	 1.5541440702609885E-4 	 0.0 	 1.5541440702609885E-4 	 0.0 	 1.5541440702609885E-4 	 
-2.904 	 2.1715447379041052E-9 	 1.6419516728730977E-4 	 2.1715447379041052E-9 	 1.6419516728730977E-4 	 2.1715447379041052E-9 	 1.6419516728730977E-4 	 2.1715447379041052E-9 	 1.6419516728730977E-4 	 
-2.88 	 9.834926117967694E-6 	 1.739443970282604E-4 	 9.834926117967694E-6 	 1.739443970282604E-4 	 9.834926117967694E-6 	 1.739443970282604E-4 	 9.834926117967694E-6 	 1.739443970282604E-4 	 
-2.856 	 2.1715447379041052E-9 	 1.7373010816120317E-4 	 2.1715447379041052E-9 	 1.7373010816120317E-4 	 2.1715447379041052E-9 	 1.7373010816120317E-4 	 2.1715447379041052E-9 	 1.7373010816120317E-4 	 
-2.832 	 9.834926117967694E-6 	 1.8649348704442173E-4 	 9.834926117967694E-6 	 1.8649348704442173E-4 	 9.834926117967694E-6 	 1.8649348704442173E-4 	 9.834926117967694E-6 	 1.8649348704442173E-4 	 
-2.808 	 2.1715447379041052E-9 	 2.0952709963787075E-4 	 2.1715447379041052E-9 	 2.0952709963787075E-4 	 2.1715447379041052E-9 	 2.0952709963787075E-4 	 2.1715447379041052E-9 	 2.0952709963787075E-4 	 
-2.784 	 9.837097662705598E-6 	 2.147440587940926E-4 	 9.837097662705598E-6 	 2.147440587940926E-4 	 9.837097662705598E-6 	 2.147440587940926E-4 	 9.837097662705598E-6 	 2.147440587940926E-4 	 
-2.76 	 9.834926117967694E-6 	 2.1207694340072763E-4 	 9.834926117967694E-6 	 2.1207694340072763E-4 	 9.834926117967694E-6 	 2.1207694340072763E-4 	 9.834926117967694E-6 	 2.1207694340072763E-4 	 
-2.7359999999999998 	 2.1715447379041052E-9 	 2.2312180834393197E-4 	 2.1715447379041052E-9 	 2.2312180834393197E-4 	 2.1715447379041052E-9 	 2.2312180834393197E-4 	 2.1715447379041052E-9 	 2.2312180834393197E-4 	 
-2.7119999999999997 	 9.834926117967694E-6 	 2.3166730538372568E-4 	 9.834926117967694E-6 	 2.3166730538372568E-4 	 9.834926117967694E-6 	 2.3166730538372568E-4 	 9.834926117967694E-6 	 2.3166730538372568E-4 	 
-2.688 	 2.1715447379041052E-9 	 2.4049452694647667E-4 	 2.1715447379041052E-9 	 2.4049452694647667E-4 	 2.1715447379041052E-9 	 2.4049452694647667E-4 	 2.1715447379041052E-9 	 2.4049452694647667E-4 	 
-2.664 	 9.834926117967694E-6 	 2.4949210047812883E-4 	 9.834926117967694E-6 	 2.4949210047812883E-4 	 9.834926117967694E-6 	 2.4949210047812883E-4 	 9.834926117967694E-6 	 2.4949210047812883E-4 	 
-2.64 	 0.0 	 2.722879117212787E-4 	 0.0 	 2.722879117212787E-4 	 0.0 	 2.722879117212787E-4 	 0.0 	 2.722879117212787E-4 	 
-2.616 	 0.0 	 2.923415551239633E-4 	 0.0 	 2.923415551239633E-4 	 0.0 	 2.923415551239633E-4 	 0.0 	 2.923415551239633E-4 	 
-2.592 	 0.0 	 3.195205311629083E-4 	 0.0 	 3.195205311629083E-4 	 0.0 	 3.195205311629083E-4 	 0.0 	 3.195205311629083E-4 	 
-2.568 	 0.0 	 3.253976903054467E-4 	 0.0 	 3.253976903054467E-4 	 0.0 	 3.253976903054467E-4 	 0.0 	 3.253976903054467E-4 	 
-2.544 	 2.1715447379041052E-9 	 3.566841441270704E-4 	 2.1715447379041052E-9 	 3.566841441270704E-4 	 2.1715447379041052E-9 	 3.566841441270704E-4 	 2.1715447379041052E-9 	 3.566841441270704E-4 	 
-2.52 	 9.834926117967694E-6 	 3.934020566662667E-4 	 9.834926117967694E-6 	 3.934020566662667E-4 	 9.834926117967694E-6 	 3.934020566662667E-4 	 9.834926117967694E-6 	 3.934020566662667E-4 	 
-2.496 	 0.0 	 4.207451563804168E-4 	 0.0 	 4.207451563804168E-4 	 0.0 	 4.207451563804168E-4 	 0.0 	 4.207451563804168E-4 	 
-2.472 	 0.0 	 4.5221635055250913E-4 	 0.0 	 4.5221635055250913E-4 	 0.0 	 4.5221635055250913E-4 	 0.0 	 4.5221635055250913E-4 	 
-2.448 	 0.0 	 4.92281207499507E-4 	 0.0 	 4.92281207499507E-4 	 0.0 	 4.92281207499507E-4 	 0.0 	 4.92281207499507E-4 	 
-2.424 	 2.1715447379041052E-9 	 5.190062027939878E-4 	 2.1715447379041052E-9 	 5.190062027939878E-4 	 2.1715447379041052E-9 	 5.190062027939878E-4 	 2.1715447379041052E-9 	 5.190062027939878E-4 	 
-2.4 	 9.839269207443503E-6 	 5.423852460542034E-4 	 9.839269207443503E-6 	 5.423852460542034E-4 	 9.839269207443503E-6 	 5.423852460542034E-4 	 9.839269207443503E-6 	 5.423852460542034E-4 	 
-2.376 	 1.9674195325411195E-5 	 5.671032242446699E-4 	 1.9674195325411195E-5 	 5.671032242446699E-4 	 1.9674195325411195E-5 	 5.671032242446699E-4 	 1.9674195325411195E-5 	 5.671032242446699E-4 	 
-2.352 	 1.9669852235935388E-5 	 6.165850789202504E-4 	 1.9669852235935388E-5 	 6.165850789202504E-4 	 1.9669852235935388E-5 	 6.165850789202504E-4 	 1.9669852235935388E-5 	 6.165850789202504E-4 	 
-2.328 	 4.3430894758082104E-9 	 6.724056686732849E-4 	 4.3430894758082104E-9 	 6.724056686732849E-4 	 4.3430894758082104E-9 	 6.724056686732849E-4 	 4.3430894758082104E-9 	 6.724056686732849E-4 	 
