-3.0 	 2.160387468084867E-9 	 1.5706633881326848E-5 	 2.160387468084867E-9 	 1.5706633881326848E-5 	 2.160387468084867E-9 	 1.5706633881326848E-5 	 2.160387468084867E-9 	 1.5706633881326848E-5 	 
-2.976 	 1.7283099744678937E-8 	 3.2514881792859233E-6 	 1.7283099744678937E-8 	 3.2514881792859233E-6 	 1.7283099744678937E-8 	 3.2514881792859233E-6 	 1.7283099744678937E-8 	 3.2514881792859233E-6 	 
-2.952 	 9.767111743211684E-6 	 1.6702700124594445E-5 	 9.767111743211684E-6 	 1.6702700124594445E-5 	 9.767111743211684E-6 	 1.6702700124594445E-5 	 9.767111743211684E-6 	 1.6702700124594445E-5 	 
-2.928 	 0.0 	 1.794065859228728E-5 	 0.0 	 1.794065859228728E-5 	 0.0 	 1.794065859228728E-5 	 0.0 	 1.794065859228728E-5 	 
-2.904 	 0.0 	 1.0362211351179317E-5 	 0.0 	 1.0362211351179317E-5 	 0.0 	 1.0362211351179317E-5 	 0.0 	 1.0362211351179317E-5 	 
-2.88 	 2.160387468084867E-9 	 9.390441262746648E-6 	 2.160387468084867E-9 	 9.390441262746648E-6 	 2.160387468084867E-9 	 9.390441262746648E-6 	 2.160387468084867E-9 	 9.390441262746648E-6 	 
-2.856 	 1.7283099744678937E-8 	 1.0569494409674119E-5 	 1.7283099744678937E-8 	 1.0569494409674119E-5 	 1.7283099744678937E-8 	 1.0569494409674119E-5 	 1.7283099744678937E-8 	 1.0569494409674119E-5 	 
-2.832 	 9.769272130679769E-6 	 2.6167075287001455E-5 	 9.769272130679769E-6 	 2.6167075287001455E-5 	 9.769272130679769E-6 	 2.6167075287001455E-5 	 9.769272130679769E-6 	 2.6167075287001455E-5 	 
-2.808 	 2.1603874680848672E-8 	 1.9193487641511824E-5 	 2.1603874680848672E-8 	 1.9193487641511824E-5 	 2.1603874680848672E-8 	 1.9193487641511824E-5 	 2.1603874680848672E-8 	 1.9193487641511824E-5 	 
-2.784 	 9.801677942701043E-6 	 3.85798879707328E-6 	 9.801677942701043E-6 	 3.85798879707328E-6 	 9.801677942701043E-6 	 3.85798879707328E-6 	 9.801677942701043E-6 	 3.85798879707328E-6 	 
-2.76 	 1.9536383873891452E-5 	 1.0755261018187107E-5 	 1.9536383873891452E-5 	 1.0755261018187107E-5 	 1.9536383873891452E-5 	 1.0755261018187107E-5 	 1.9536383873891452E-5 	 1.0755261018187107E-5 	 
-2.7359999999999998 	 1.9443487212763804E-8 	 2.5561612899070568E-5 	 1.9443487212763804E-8 	 2.5561612899070568E-5 	 1.9443487212763804E-8 	 2.5561612899070568E-5 	 1.9443487212763804E-8 	 2.5561612899070568E-5 	 
-2.7119999999999997 	 9.788715617892533E-6 	 1.9071771856908328E-5 	 9.788715617892533E-6 	 1.9071771856908328E-5 	 9.788715617892533E-6 	 1.9071771856908328E-5 	 9.788715617892533E-6 	 1.9071771856908328E-5 	 
-2.688 	 9.801677942701043E-6 	 1.0428797702251719E-5 	 9.801677942701043E-6 	 1.0428797702251719E-5 	 9.801677942701043E-6 	 1.0428797702251719E-5 	 9.801677942701043E-6 	 1.0428797702251719E-5 	 
-2.664 	 1.9536383873891452E-5 	 4.602814140252427E-6 	 1.9536383873891452E-5 	 4.602814140252427E-6 	 1.9536383873891452E-5 	 4.602814140252427E-6 	 1.9536383873891452E-5 	 4.602814140252427E-6 	 
-2.64 	 1.7283099744678937E-8 	 4.188389689479205E-5 	 1.7283099744678937E-8 	 4.188389689479205E-5 	 1.7283099744678937E-8 	 4.188389689479205E-5 	 1.7283099744678937E-8 	 4.188389689479205E-5 	 
-2.616 	 9.769272130679769E-6 	 4.3759303232852184E-5 	 9.769272130679769E-6 	 4.3759303232852184E-5 	 9.769272130679769E-6 	 4.3759303232852184E-5 	 9.769272130679769E-6 	 4.3759303232852184E-5 	 
-2.592 	 1.7283099744678937E-8 	 8.229586527507335E-6 	 1.7283099744678937E-8 	 8.229586527507335E-6 	 1.7283099744678937E-8 	 8.229586527507335E-6 	 1.7283099744678937E-8 	 8.229586527507335E-6 	 
-2.568 	 9.767111743211684E-6 	 1.821909242485791E-5 	 9.767111743211684E-6 	 1.821909242485791E-5 	 9.767111743211684E-6 	 1.821909242485791E-5 	 9.767111743211684E-6 	 1.821909242485791E-5 	 
-2.544 	 0.0 	 1.2614829687821527E-5 	 0.0 	 1.2614829687821527E-5 	 0.0 	 1.2614829687821527E-5 	 0.0 	 1.2614829687821527E-5 	 
-2.52 	 0.0 	 2.9129274121518292E-5 	 0.0 	 2.9129274121518292E-5 	 0.0 	 2.9129274121518292E-5 	 0.0 	 2.9129274121518292E-5 	 
-2.496 	 0.0 	 5.3353016144590075E-5 	 0.0 	 5.3353016144590075E-5 	 0.0 	 5.3353016144590075E-5 	 0.0 	 5.3353016144590075E-5 	 
-2.472 	 2.160387468084867E-9 	 5.5799651021228624E-5 	 2.160387468084867E-9 	 5.5799651021228624E-5 	 2.160387468084867E-9 	 5.5799651021228624E-5 	 2.160387468084867E-9 	 5.5799651021228624E-5 	 
-2.448 	 1.9443487212763804E-8 	 3.818727808573045E-5 	 1.9443487212763804E-8 	 3.818727808573045E-5 	 1.9443487212763804E-8 	 3.818727808573045E-5 	 1.9443487212763804E-8 	 3.818727808573045E-5 	 
-2.424 	 9.786555230424448E-6 	 1.6966841366123568E-5 	 9.786555230424448E-6 	 1.6966841366123568E-5 	 9.786555230424448E-6 	 1.6966841366123568E-5 	 9.786555230424448E-6 	 1.6966841366123568E-5 	 
